function	P10F2	P10F3	P10F4	P1F1	P1F2	P1F3	P1F4	P1F5	P2F3	P3F1	P3F2	P3F3	P3F4	P3F5	P4F1	P4F2	P4F3	P4F4	P4F5	P5F1	P5F2	P5F3	P5F4	P5F5	P6F1	P6F2	P6F3	P6F4	P7F1	P7F2	P7F3	P7F4	P7F5	P8F1	P8F2	P8F3	P8F4	P9F1	P9F2	P9F3	P9F4	P9F5
GLUCONOLACT-RXN	4437.790000000001	0.0	3234.7700000000004	4295.36	2048.97	2180.75	2665.830000000001	4058.990000000001	4751.930000000001	2280.54	281.21000000000004	2466.870000000001	1853.87	2609.34	3.0	6593.63	4944.279999999999	2748.120000000001	5025.17	2648.760000000001	4056.77	3941.380000000001	4180.33	2397.050000000001	1214.39	5754.550000000002	2057.27	6354.81	1509.06	2787.9700000000007	2972.510000000001	1731.25	1914.3900000000006	5229.99	4706.5700000000015	4301.34	2533.05	2166.5	3054.330000000001	2568.4800000000005	3314.64	1249.08
GLUCOSAMINE-6-P-DEAMIN-RXN	2524.5200000000004	0.0	1688.21	2945.88	2281.96	2363.14	3117.550000000001	3772.93	3809.260000000001	1348.5	212.27	1722.1	1616.42	2339.9800000000005	3.0	4007.62	3585.98	2445.9300000000007	3511.9700000000007	1892.88	3328.19	3119.73	2372.9400000000005	1797.42	1096.05	4196.58	2141.89	4420.67	1498.7599999999998	1982.53	2735.610000000001	1311.0499999999995	1232.05	2645.05	3334.71	2653.88	2055.5	1529.5700000000004	2695.32	1954.3	3124.4300000000007	1244.6799999999996
GLUCOSAMINE-KINASE-RXN	349.31	0.0	195.75000000000003	366.58	206.75	213.48	245.01	347.38	131.5	234.17	34.83	236.00000000000003	156.5	221.33	0.0	840.7500000000001	470.26	102.33	846.0	429.0100000000001	777.67	679.0	415.16	275.59	41.5	1251.16	92.83	843.5000000000001	177.82999999999996	341.25	276.0	161.0	163.32999999999996	372.75	467.67	276.67	63.17	279.75	283.67	311.7	288.37	104.17
GLUCOSAMINEPNACETYLTRANS-RXN	15.0	0.0	11.0	5.0	5.5	4.5	5.0	7.0	23.5	4.0	0.0	5.5	8.0	4.5	0.0	17.5	11.5	17.5	13.0	11.0	6.5	10.0	5.0	13.5	7.0	12.0	11.0	8.0	10.5	4.5	12.0	4.5	5.5	12.5	14.0	20.0	17.5	2.0	7.5	3.5	7.5	1.0
GLUCOSE-1-DEHYDROGENASE-RXN	912.1	0.0	707.2099999999998	1214.92	449.24	556.26	558.3100000000002	1116.9499999999996	953.3899999999996	657.2499999999999	80.22999999999998	617.5099999999999	371.09	707.9799999999998	0.0	1699.6600000000005	1253.0	616.0199999999999	1752.34	674.7499999999999	1266.17	1345.3899999999996	946.8300000000003	535.5	239.17	2237.9800000000005	450.01	831.93	519.9100000000002	915.59	596.2199999999998	340.01	512.6700000000002	1019.29	1170.54	1124.86	516.52	570.92	886.9700000000001	841.66	737.0200000000002	268.25999999999993
GLUCOSE-1-PHOSPHAT-RXN	36.75	0.0	35.25	18.11	16.25	10.35	18.49	37.68	4.45	6.0	3.63	15.8	0.0	12.58	0.0	324.17	144.04	9.0	261.13	62.0	92.7	122.5	9.19	5.9	6.0	281.7100000000001	2.8	7.5	21.4	147.0	27.29	35.25	14.0	61.5	106.8	56.0	1.09	19.59	48.22	20.6	17.5	8.29
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	632.16	4.0	504.08	4178.030000000002	2643.24	6499.080000000001	2152.41	5679.920000000001	753.82	529.5699999999998	1445.5300000000002	1667.3	1943.9300000000005	5715.3899999999985	0.0	1626.9599999999996	917.42	606.67	1391.13	683.4	1311.59	1526.8	950.69	837.9	279.17	1917.32	408.64	590.8299999999998	755.49	1170.42	786.99	497.83	484.84	2195.79	1436.47	697.8399999999998	575.1700000000002	1460.81	1658.14	1254.69	2158.45	1563.72
GLUCOSYLCERAMIDASE-RXN	1955.99	0.0	1361.16	2165.61	1277.16	1556.33	1853.0	2595.42	1950.54	1032.0	121.22	1074.94	851.23	1534.45	3.0	2951.6800000000007	3062.28	1271.34	3218.1800000000007	1262.35	2628.0	2575.16	1751.34	1180.66	515.3199999999998	4018.05	1131.83	4877.18	1134.33	1689.9199999999996	1525.86	779.8299999999998	938.5	2140.17	2725.85	2137.99	1097.66	996.95	1701.4699999999998	1423.81	1947.81	782.01
GLUCUROISOM-RXN	1699.6799999999996	0.0	1156.9499999999996	1759.17	1229.85	1403.29	1703.62	2210.84	1807.99	948.51	92.85	1026.4299999999996	892.5199999999999	1380.4100000000005	3.0	2507.16	2315.13	1155.88	2178.05	1154.52	1867.28	1753.18	1542.4799999999998	1045.27	467.85	2595.330000000001	1140.67	2937.7700000000004	976.43	1510.09	1446.8300000000004	778.03	773.52	1872.27	2153.85	1528.0	1006.88	861.69	1430.45	1223.5300000000002	1832.69	714.81
GLUCURONOKINASE-RXN	7.0	0.0	4.0	16.0	16.0	6.0	11.0	8.0	17.75	4.67	0.0	2.0	0.0	9.0	0.0	5.0	11.0	8.0	2.0	28.0	54.33	66.33	25.0	17.0	9.0	2.0	4.0	7.0	2.67	16.0	23.67	12.0	13.0	11.0	13.0	0.0	23.25	4.67	7.0	13.33	24.0	3.0
GLURS-RXN	8023.390000000002	8.0	5447.370000000001	10936.91	7421.630000000001	11695.79	8802.770000000002	14034.070000000005	10252.240000000003	4327.450000000002	1844.03	5756.020000000002	6220.800000000001	10908.190000000002	7.0	12103.97	9215.21	6543.1	8136.210000000003	6123.940000000001	9186.240000000002	8347.810000000001	8153.200000000003	5766.730000000001	2971.9399999999987	10166.590000000002	5589.93	8092.76	4444.63	7037.860000000002	7991.960000000003	4031.56	4169.510000000001	10460.71	9282.920000000004	7370.000000000001	5918.280000000002	5003.34	6993.159999999999	5580.84	9265.15	4369.140000000001
GLUTACONATE-COA-TRANSFERASE-RXN	1527.9	0.0	983.4	1178.4399999999996	844.26	936.7	1209.7199999999998	1424.38	1505.64	817.14	120.5	855.4300000000002	970.38	975.4	0.0	3139.26	1766.54	899.8800000000001	2712.1800000000007	950.5	1590.4999999999998	1209.65	1535.66	935.74	365.82000000000005	3929.4800000000014	962.18	1708.54	645.52	1401.6	1084.78	594.04	695.5200000000002	1377.88	2462.4200000000005	1865.0399999999993	821.1999999999998	826.58	1118.5800000000004	961.63	1292.64	549.02
GLUTACONYL-COA-DECARBOXYLASE-RXN	7.0	0.0	10.5	33.75	28.38	50.75	41.0	34.13	46.75	16.0	1.75	20.5	20.0	19.0	0.0	15.5	11.0	17.75	3.25	22.0	12.5	27.75	30.380000000000006	27.75	11.75	11.25	38.75	10.75	14.25	10.5	26.5	15.0	9.25	10.0	6.5	5.0	14.75	11.75	12.75	18.25	47.37	20.75
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	2806.080000000001	6.0	1932.24	6036.67	3905.2900000000013	7787.230000000001	3948.550000000001	7812.260000000001	3518.2300000000014	1448.1	1546.83	2811.630000000001	3212.0600000000013	7110.970000000001	7.0	4287.93	3513.78	2321.4700000000007	3526.4700000000007	1506.0200000000007	2632.7000000000007	2305.79	2683.9400000000005	2127.9300000000007	1103.69	4435.670000000001	2039.98	2824.17	1569.2799999999993	2018.4600000000007	2445.76	1215.39	1470.2299999999998	4499.87	3260.280000000001	2598.33	2090.57	2323.4600000000005	3108.360000000001	2331.5600000000004	4091.15	2272.4600000000005
GLUTAMATE-DEHYDROGENASE-RXN	2319.14	0.0	1552.5	1715.19	1100.41	1146.89	1433.1200000000006	2128.63	2209.16	1196.9	127.9	1092.37	992.39	1325.5000000000002	0.0	3380.79	2369.67	1402.25	2373.25	1592.91	2616.83	2137.02	2217.94	1458.35	660.5799999999998	2873.9099999999994	915.07	2300.17	981.91	1684.26	1962.36	996.98	1048.92	2680.87	2950.84	1974.5	1310.0	1109.84	1438.48	1248.17	1533.27	625.84
GLUTAMATE-FORMIMINOTRANSFERASE-RXN	825.5	2.0	625.5	1465.5	937.55	1159.0	1360.17	1699.38	1637.5	627.0	55.0	656.0	777.92	950.0	0.0	1706.0	1319.25	1007.33	1081.0	589.0	849.75	831.0	1072.88	680.75	431.17	1547.25	1031.83	585.67	803.0	1037.5	1154.92	617.25	587.67	962.5	1040.5	775.0	848.83	545.25	957.17	725.67	1532.12	578.67
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	4535.969999999998	6.0	3104.2000000000007	7669.79	5122.140000000001	9132.05	5700.340000000001	9984.73	6365.790000000001	2546.890000000001	1646.0000000000002	3815.180000000001	4304.66	8463.17	4.0	6712.81	5073.68	4109.300000000001	4556.29	3598.740000000001	5092.76	4883.560000000001	4875.160000000002	3518.080000000001	1859.2599999999993	5860.34	3264.7200000000007	4150.25	2698.33	3981.450000000001	4547.629999999999	2351.18	2372.610000000001	6443.4	5184.550000000001	4194.09	3753.2100000000014	3286.03	4253.5	3338.870000000001	5890.32	3078.470000000001
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	1099.3399999999997	2.0	676.6199999999999	4155.43	2816.9000000000005	6620.8600000000015	2366.130000000001	5767.93	1743.5400000000006	564.52	1437.25	1708.3600000000006	2218.600000000001	5742.780000000002	0.0	1408.7699999999998	1220.59	1146.21	954.12	611.1	925.84	803.59	1128.06	1068.4299999999996	577.0999999999998	1138.11	748.7999999999997	654.18	613.86	803.8599999999997	1034.87	501.86	527.94	2508.350000000001	1082.8799999999997	953.67	1065.29	1519.6000000000006	1660.2599999999998	1177.86	2315.3100000000004	1568.2800000000007
GLUTAMATE-SYNTHASE-NADH-RXN	10760.650000000003	10.0	7382.800000000001	14013.47	9781.7	14233.090000000002	12324.030000000002	18042.650000000005	14105.930000000002	5957.82	2079.11	7879.9900000000025	8172.020000000002	13645.87	14.0	17004.16	13021.94	8941.58	12554.340000000002	8723.97	13653.8	12388.200000000004	11397.860000000002	7880.22	4055.339999999999	16084.65	7744.270000000001	12468.01	6100.340000000001	9034.22	11052.210000000005	5760.810000000001	5664.770000000002	13626.120000000004	13283.580000000005	9744.69	7915.290000000001	6780.970000000001	9610.600000000002	7531.5700000000015	12622.46	5824.9900000000025
GLUTAMATESYN-RXN	10760.650000000003	10.0	7382.800000000001	14013.47	9781.7	14233.090000000002	12324.030000000002	18042.650000000005	14105.930000000002	5957.82	2079.11	7879.9900000000025	8172.020000000002	13645.87	14.0	17004.16	13021.94	8941.58	12554.340000000002	8723.97	13653.8	12388.200000000004	11397.860000000002	7880.22	4055.339999999999	16084.65	7744.270000000001	12468.01	6100.340000000001	9034.22	11052.210000000005	5760.810000000001	5664.770000000002	13626.120000000004	13283.580000000005	9744.69	7915.290000000001	6780.970000000001	9610.600000000002	7531.5700000000015	12622.46	5824.9900000000025
GLUTAMIN-RXN	1351.07	2.0	851.75	4609.6399999999985	2831.57	6669.63	2323.6900000000005	6055.820000000001	1024.2700000000002	934.47	1527.2100000000003	2120.7200000000003	2171.88	5886.56	0.0	2574.42	1756.0499999999995	638.5	2141.1400000000003	1287.1299999999999	1940.8300000000004	2218.26	1760.7499999999998	1287.8800000000003	255.83000000000004	2759.95	575.03	2765.33	869.8599999999998	1954.3600000000001	1153.61	737.4099999999999	886.1700000000002	2896.24	1734.02	1113.0100000000002	602.22	1916.0799999999995	2176.63	1792.6199999999994	2468.6499999999996	1631.7999999999995
GLUTAMINE--TRNA-LIGASE-RXN	3254.92	2.0	2166.85	3369.5999999999995	2703.9600000000005	2762.7500000000005	3896.91	4310.1399999999985	5172.25	1516.91	236.51000000000005	2172.5599999999995	2178.29	2892.2000000000007	7.0	5193.14	4066.02	3322.09	4115.310000000001	2778.89	4355.55	4240.18	3076.660000000001	2145.140000000001	1556.08	5329.25	2580.31	3677.83	1579.41	1974.6900000000005	3313.9300000000007	1803.42	1558.9400000000005	3514.4700000000007	4070.6700000000014	3255.83	2828.2699999999995	1643.1	2792.48	2018.54	3840.23	1597.56
GLUTAMINESYN-RXN	12334.85	8.0	8227.86	17013.910000000003	11418.300000000005	19566.399999999994	12506.340000000006	22285.56999999999	13771.460000000005	6110.910000000002	3475.2099999999987	8815.350000000004	9575.4	18183.370000000006	10.0	19184.36	13590.3	8681.350000000002	14788.280000000002	8806.460000000001	13410.4	12300.21	11790.87	8402.19	3874.529999999999	19453.070000000003	7182.710000000003	12742.990000000002	5708.31	8904.500000000002	10608.360000000002	5350.440000000001	5675.950000000003	16024.7	15968.390000000005	11973.41	7943.470000000002	8105.860000000002	10518.62	8409.2	13455.49	6549.500000000003
GLUTAMINYL-PEPTIDE-CYCLOTRANSFERASE-RXN	24.0	0.0	28.0	41.0	16.0	25.5	32.0	56.0	125.5	17.0	2.0	22.5	5.0	37.5	0.0	95.5	153.5	65.0	140.0	37.5	45.5	86.5	18.5	11.0	45.0	149.5	6.0	232.5	7.0	11.0	32.0	14.0	7.5	44.0	38.5	25.5	46.0	27.0	55.5	18.0	30.5	11.0
GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	7605.790000000001	6.0	5119.520000000001	10375.34	6497.450000000002	10601.420000000002	7626.52	12722.990000000005	7153.810000000001	4236.790000000001	1887.08	5541.02	5333.240000000002	10347.76	11.0	13293.11	8657.58	4493.550000000001	10598.76	5502.5999999999985	8637.45	7463.52	7714.1100000000015	5075.61	1936.76	13712.160000000002	3685.0800000000013	9977.53	3696.87	6287.5300000000025	6908.8600000000015	3462.700000000001	3775.290000000002	9889.89	9168.760000000002	7243.880000000001	4194.470000000001	5242.750000000001	6529.9	5529.34	7953.019999999998	3786.610000000001
GLUTARYL-COA-DEHYDROGENASE-RXN	3671.030000000001	2.0	2560.44	2917.03	2006.8500000000006	2123.42	2736.0000000000005	3779.08	3335.280000000001	1796.58	248.65000000000003	1932.31	1522.9999999999993	2441.44	7.0	5220.730000000001	4395.92	2072.17	4426.370000000001	2226.74	3983.51	3579.25	3211.2100000000005	2090.78	905.5	5705.960000000001	1642.86	5563.24	1335.83	2265.88	2581.820000000001	1398.9300000000005	1605.36	4052.97	4585.130000000001	3513.33	1874.68	1877.44	2756.53	2306.35	2850.37	1148.94
GLUTATHIONE-PEROXIDASE-RXN	5781.560000000001	4.0	4104.920000000002	5709.259999999998	3716.51	3954.340000000001	5153.4000000000015	6875.590000000003	5903.26	3200.5000000000014	381.01	3368.320000000001	2868.360000000001	4356.7	10.0	9914.95	7383.299999999998	3806.650000000001	8254.11	3878.05	6778.1100000000015	6503.030000000002	5648.87	3754.93	1698.69	10750.0	3149.6400000000012	6157.510000000001	3068.85	4769.920000000001	5111.02	2767.2899999999995	2928.220000000001	6475.330000000001	7870.510000000002	5472.280000000002	3201.71	3031.8	4669.6799999999985	3843.2500000000014	5534.02	2263.8100000000004
GLUTATHIONE-REDUCT-NADPH-RXN	2491.44	4.0	1637.11	5438.169999999999	3406.9100000000008	7352.66	3379.24	7060.240000000002	2183.56	1368.86	1557.61	2612.38	2753.34	6656.82	4.0	3962.97	2587.83	1315.34	2547.82	1933.88	3130.71	2492.57	2647.0400000000004	1975.07	590.7500000000001	3004.5200000000004	1201.63	3147.42	1285.04	2434.41	2401.4800000000005	1318.32	1314.2700000000004	4191.299999999998	2962.58	2160.58	1305.85	2343.16	2708.68	2196.6599999999994	3339.66	2064.390000000001
GLUTATHIONE-SYN-RXN	3064.6900000000005	4.0	2040.36	5934.57	3828.070000000001	7758.080000000001	3938.25	7764.330000000001	3243.030000000001	1570.14	1583.98	2933.590000000001	3120.280000000001	7132.190000000001	4.0	5073.530000000002	3383.08	2075.59	3709.7500000000014	2488.3	4104.22	3648.5	3226.1400000000012	2336.09	974.6600000000003	4652.15	1553.06	3479.16	1660.88	2799.610000000001	3143.0400000000004	1697.57	1607.1900000000005	4917.93	3690.9400000000014	2719.42	1959.77	2541.26	3068.78	2472.6199999999994	3981.19	2308.9800000000005
GLUTCYSLIG-RXN	3509.490000000001	2.0	2290.890000000001	3067.46	2128.600000000001	2243.38	3070.1900000000005	3887.650000000001	3568.2300000000005	1883.98	238.11	2017.7	1765.76	2533.69	4.0	5966.910000000002	3912.81	2312.11	4701.76	2500.58	4303.4000000000015	3832.51	3580.650000000001	2290.16	1093.0	6180.740000000002	1728.92	3481.01	1832.62	2939.970000000001	3396.1000000000013	1866.4200000000005	1770.0300000000002	3830.2300000000014	4235.810000000001	3128.110000000001	2027.29	1785.37	2559.68	2081.09	3093.34	1341.51
GLUTDECARBOX-RXN	191.11	0.0	144.34	296.1	206.66	262.18	290.66	448.01	237.32	180.4	17.38	161.44	114.55	243.5	0.0	369.59	333.79	209.50000000000003	335.67	150.91	199.83	243.17	373.79	173.31	81.66	471.56000000000006	165.29999999999995	1270.33	93.4	167.77	237.2	111.0	141.5	190.37	270.95	203.17	170.56	190.37	252.08	188.56	264.25	124.34
GLUTDEHYD-RXN	1383.91	2.0	939.0799999999997	5309.290000000001	3823.050000000001	7756.01	3978.33	7227.760000000001	2190.9300000000007	901.13	1515.7800000000002	2334.9100000000008	2882.26	6647.52	4.0	2838.63	1680.09	1418.7800000000002	1634.7400000000002	1286.83	1708.94	1734.41	1732.9299999999996	1520.25	626.6	2272.17	1643.3500000000006	1308.9	979.45	1101.09	2061.24	1112.58	916.77	2826.71	1873.99	1230.4799999999996	1314.1899999999996	1858.5900000000006	2325.84	1680.9200000000005	3840.78	2223.2400000000007
GLUTKIN-RXN	4938.26	6.0	3367.3	8030.23	5507.480000000001	9577.580000000002	6392.420000000001	10600.59	6657.26	2693.070000000001	1699.9300000000005	4192.390000000001	4559.02	8923.609999999999	7.0	7553.67	5812.21	4218.470000000001	5490.780000000002	4111.740000000002	6395.22	5841.750000000001	5306.3600000000015	3950.660000000001	1932.4299999999994	6917.750000000001	3538.8700000000013	5924.75	2668.74	3988.6400000000012	5227.130000000001	2655.28	2629.800000000001	7049.91	5962.060000000001	4551.25	3849.4800000000014	3642.1400000000012	4799.8	3692.8100000000013	6443.25	3272.7700000000013
GLUTRACE-RXN	4841.0	6.0	3219.86	8079.559999999998	5473.050000000001	9617.47	6082.83	10541.48	5531.6399999999985	2690.5600000000004	1670.9300000000005	4075.800000000001	4342.08	8789.26	3.0	7388.98	5871.959999999999	3444.92	5419.92	4194.72	6274.56	6023.450000000002	5082.440000000001	3793.820000000001	1554.2499999999998	7063.740000000002	3310.5000000000005	5090.49	2769.88	4381.480000000001	5064.02	2563.26	2640.120000000001	6999.24	5962.850000000001	4328.42	3274.35	3490.9600000000005	4705.84	3796.79	6292.15	3222.590000000001
GLUTRNAREDUCT-RXN	4288.6	6.0	2969.890000000001	7616.98	5333.480000000001	9240.44	5979.410000000002	10144.52	6337.02	2353.5200000000004	1627.4300000000005	3823.800000000001	4316.8600000000015	8588.01	7.0	6298.500000000001	5420.1399999999985	4128.300000000001	5035.190000000001	3500.0800000000013	5585.72	5209.410000000002	4459.450000000002	3375.76	1936.93	6435.340000000001	3348.3700000000013	4517.76	2551.2700000000004	3240.820000000001	4642.980000000001	2323.4500000000007	2303.630000000001	6270.830000000001	5369.720000000002	4045.5	3656.72	3194.3900000000012	4450.469999999998	3283.3900000000012	5936.17	3086.2700000000013
GLUTSEMIALDEHYDROG-RXN	5075.92	8.0	3450.640000000001	11444.06	7644.6500000000015	15505.91	7832.580000000001	15217.260000000002	6806.260000000001	2819.410000000001	3092.9299999999994	5436.220000000001	6200.8600000000015	14000.6	7.0	7970.500000000001	5994.88	4288.470000000001	5861.280000000002	4299.240000000002	6631.22	6146.750000000001	5585.020000000001	4419.3200000000015	1969.4299999999994	7482.420000000001	3613.200000000001	5950.75	2798.24	4198.970000000001	5429.300000000001	2800.77	2791.130000000001	8647.91	6080.390000000001	4737.25	4035.650000000001	4697.47	5752.46	4387.31	7861.91	4514.77
GLY3KIN-RXN	1709.69	2.0	1324.68	5027.039999999999	3273.38	7040.3600000000015	3128.5400000000013	6728.450000000002	2233.42	1118.56	1477.9000000000005	2201.36	2431.4700000000007	6423.76	4.0	3243.8099999999995	2510.53	1441.11	2594.92	1850.0	2436.63	2620.66	1966.54	1613.13	709.85	3188.56	1020.74	2062.15	935.63	1283.9299999999996	1648.0000000000002	803.84	945.35	3332.97	2849.28	1587.15	1363.25	1994.07	2371.31	1737.1100000000006	2960.54	1810.4000000000005
GLYC3PDEHYDROGBIOSYN-RXN	5881.290000000001	6.0	3907.16	9039.73	6184.160000000002	10292.42	7161.590000000001	11776.770000000002	7777.950000000002	3172.41	1738.9300000000005	4651.240000000002	5090.210000000001	9569.13	7.0	8890.520000000002	6808.210000000001	4947.470000000001	6191.480000000001	4086.070000000001	6616.740000000002	5883.940000000001	6041.540000000001	4405.17	2265.5999999999995	7820.120000000003	4167.720000000001	6360.42	3203.08	4808.500000000001	5920.830000000001	3038.9600000000005	3077.660000000001	8020.76	6957.100000000002	5318.91	4448.990000000002	3992.490000000001	5451.98	4222.66	7376.76	3633.780000000001
GLYCDEH-RXN	293.5	2.0	193.67	3456.67	2198.0	5968.5999999999985	1528.2	4673.1399999999985	121.53	179.34	1401.2	1284.0700000000004	1748.83	5128.16	0.0	894.3399999999998	451.25	80.5	604.84	369.33	477.53	590.67	399.23	570.13	38.5	651.34	138.56	303.83	212.6	552.09	318.59	200.5	232.0	1793.5	642.63	162.67	158.88	1136.63	1073.43	788.33	1570.0	1252.86
GLYCERATE-DEHYDROGENASE-RXN	712.9999999999999	0.0	526.1700000000002	675.8299999999998	572.99	522.14	716.4299999999997	841.3499999999998	1141.12	383.18	43.48	423.18	527.1700000000002	592.66	0.0	1201.71	805.0600000000003	827.5800000000003	1052.6	726.7399999999999	1321.58	1086.81	789.6600000000002	580.5	386.75	1508.2099999999996	476.44	1398.32	474.58	755.4399999999998	842.7999999999997	452.16	400.42	736.8099999999997	1115.43	766.6800000000002	707.25	363.99	565.5799999999998	460.02	779.44	353.2000000000001
GLYCEROL-3-PHOSPHATE-OXIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	1.67	0.67	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0
GLYCEROL-DEHYDRATASE-RXN	22.5	0.0	34.5	25.5	6.0	12.0	21.0	22.08	10.5	6.8100000000000005	0.0	9.0	0.0	24.54	0.0	717.0	264.0	18.0	627.0	150.0	217.5	265.5	18.0	9.0	18.0	666.0	6.54	16.5	18.0	0.54	12.54	16.5	18.0	46.5	73.5	0.0	0.0	10.5	30.0	15.0	12.0	0.54
GLYCEROL-KIN-RXN	4993.35	4.0	3454.8	7701.089999999998	4928.990000000002	8933.800000000001	5372.830000000001	9875.55	5583.390000000001	2549.76	1669.2500000000002	3880.260000000001	3967.4800000000014	8526.57	7.0	7926.500000000001	5997.9	3538.800000000001	6087.300000000001	3788.1700000000014	5588.47	5257.8	4881.210000000001	3453.6900000000005	1640.6	7592.900000000002	2832.590000000001	6434.35	2594.2400000000007	4151.59	4089.72	2158.7700000000004	2423.4700000000007	7106.74	6157.230000000001	4641.08	3236.9700000000007	3551.990000000001	4597.33	3672.0400000000013	5660.34	2860.840000000001
GLYCERONE-KINASE-RXN	347.67	0.0	243.5	871.3500000000001	362.0	406.69	493.62	715.45	525.25	563.9200000000002	45.26	410.35	246.5	402.58	0.0	839.13	507.58	353.0	819.88	435.34	777.92	585.26	610.03	272.09	165.17000000000004	835.91	225.23	1140.83	247.73	560.3299999999998	400.29	275.33	323.8300000000001	439.0	434.17	368.42	300.92	495.62	407.55	473.73	592.25	258.46000000000004
GLYCINE--TRNA-LIGASE-RXN	9540.93	12.0	6516.250000000003	15858.829999999998	10659.620000000004	18833.47	11994.17	20588.02	12716.18	5171.8600000000015	3342.44	8061.880000000001	8958.470000000001	17372.399999999994	11.0	15120.65	11190.23	8056.550000000001	10460.02	8013.120000000001	12035.61	11082.100000000002	10022.210000000003	7253.970000000001	3715.35	13397.59	6791.680000000001	9935.500000000002	5497.120000000001	8455.320000000003	9972.21	5087.36	5101.080000000002	13719.15	11331.900000000005	8827.169999999998	7324.740000000002	6788.480000000001	9062.829999999998	7064.780000000002	12347.06	6400.180000000002
